knapPI_12_500_1000_5
n 500
c 11891
z 14157
time 0.01
1,396,332,1
2,792,664,0
3,693,581,0
4,297,249,0
5,364,372,0
6,495,415,0
7,637,651,0
8,364,372,0
9,273,279,0
10,455,465,0
11,198,166,0
12,990,830,0
13,495,415,0
14,546,558,0
15,728,744,0
16,546,558,0
17,198,166,0
18,273,279,0
19,792,664,0
20,273,279,0
21,990,830,0
22,792,664,0
23,819,837,0
24,792,664,0
25,546,558,0
26,273,279,0
27,91,93,0
28,495,415,0
29,910,930,0
30,273,279,0
31,792,664,0
32,198,166,0
33,819,837,0
34,693,581,0
35,455,465,0
36,819,837,0
37,728,744,0
38,182,186,0
39,273,279,0
40,728,744,0
41,637,651,0
42,455,465,0
43,819,837,0
44,396,332,0
45,792,664,0
46,693,581,0
47,819,837,0
48,891,747,0
49,910,930,0
50,182,186,0
51,91,93,0
52,792,664,0
53,891,747,0
54,396,332,0
55,990,830,0
56,637,651,0
57,728,744,0
58,546,558,0
59,728,744,0
60,792,664,0
61,495,415,0
62,182,186,0
63,594,498,0
64,910,930,0
65,546,558,0
66,819,837,0
67,91,93,0
68,198,166,0
69,273,279,0
70,637,651,0
71,728,744,0
72,273,279,0
73,297,249,0
74,495,415,0
75,495,415,0
76,198,166,0
77,495,415,0
78,637,651,0
79,693,581,0
80,910,930,0
81,910,930,0
82,297,249,0
83,990,830,0
84,455,465,0
85,297,249,0
86,273,279,0
87,91,93,0
88,546,558,0
89,91,93,0
90,455,465,0
91,693,581,0
92,792,664,0
93,546,558,0
94,99,83,0
95,495,415,0
96,728,744,0
97,495,415,0
98,182,186,0
99,396,332,0
100,182,186,0
101,273,279,0
102,273,279,0
103,364,372,0
104,99,83,0
105,297,249,0
106,819,837,0
107,819,837,0
108,297,249,0
109,364,372,0
110,990,830,0
111,792,664,0
112,495,415,0
113,594,498,0
114,364,372,0
115,364,372,0
116,910,930,0
117,495,415,0
118,910,930,0
119,990,830,0
120,594,498,0
121,819,837,0
122,396,332,0
123,273,279,0
124,91,93,0
125,495,415,0
126,546,558,0
127,91,93,0
128,728,744,0
129,198,166,0
130,819,837,0
131,364,372,0
132,91,93,0
133,728,744,0
134,728,744,0
135,728,744,0
136,546,558,0
137,891,747,0
138,91,93,0
139,273,279,0
140,891,747,0
141,455,465,0
142,891,747,0
143,364,372,0
144,495,415,0
145,273,279,0
146,495,415,0
147,792,664,0
148,819,837,0
149,990,830,0
150,91,93,0
151,495,415,0
152,910,930,0
153,728,744,0
154,546,558,0
155,495,415,0
156,637,651,0
157,990,830,0
158,198,166,0
159,594,498,0
160,495,415,0
161,594,498,0
162,396,332,0
163,198,166,0
164,297,249,0
165,819,837,0
166,364,372,0
167,455,465,0
168,273,279,0
169,546,558,0
170,396,332,0
171,792,664,0
172,546,558,0
173,99,83,0
174,594,498,0
175,891,747,0
176,455,465,0
177,297,249,0
178,198,166,0
179,99,83,0
180,273,279,0
181,364,372,0
182,495,415,0
183,455,465,0
184,728,744,0
185,273,279,0
186,990,830,0
187,99,83,0
188,198,166,0
189,546,558,0
190,91,93,0
191,364,372,0
192,182,186,0
193,990,830,0
194,792,664,0
195,637,651,0
196,182,186,0
197,182,186,0
198,891,747,0
199,273,279,0
200,990,830,0
201,396,332,0
202,891,747,0
203,99,83,0
204,91,93,0
205,990,830,0
206,273,279,0
207,819,837,0
208,891,747,0
209,364,372,0
210,594,498,0
211,910,930,0
212,198,166,0
213,910,930,0
214,297,249,0
215,198,166,0
216,637,651,0
217,273,279,0
218,891,747,0
219,99,83,0
220,99,83,0
221,364,372,0
222,819,837,0
223,637,651,0
224,728,744,0
225,594,498,0
226,297,249,0
227,990,830,0
228,198,166,0
229,546,558,0
230,297,249,0
231,693,581,0
232,455,465,0
233,91,93,0
234,594,498,0
235,455,465,0
236,546,558,0
237,495,415,0
238,792,664,0
239,594,498,0
240,546,558,0
241,91,93,0
242,495,415,0
243,728,744,0
244,792,664,0
245,910,930,0
246,637,651,0
247,297,249,0
248,594,498,0
249,594,498,0
250,198,166,0
251,792,664,0
252,728,744,0
253,297,249,1
254,182,186,0
255,594,498,1
256,91,93,0
257,546,558,0
258,91,93,0
259,91,93,0
260,495,415,1
261,910,930,0
262,396,332,1
263,891,747,1
264,891,747,1
265,792,664,1
266,546,558,0
267,792,664,1
268,819,837,0
269,273,279,0
270,99,83,1
271,91,93,0
272,910,930,0
273,99,83,1
274,728,744,0
275,99,83,1
276,364,372,0
277,91,93,0
278,990,830,1
279,990,830,1
280,910,930,0
281,396,332,1
282,198,166,1
283,182,186,0
284,819,837,0
285,495,415,1
286,364,372,0
287,693,581,1
288,990,830,1
289,273,279,0
290,455,465,0
291,693,581,1
292,364,372,0
293,546,558,0
294,297,249,1
295,792,664,1
296,637,651,0
297,364,372,0
298,198,166,1
299,910,930,0
300,91,93,0
301,198,166,0
302,910,930,0
303,910,930,0
304,990,830,0
305,198,166,0
306,819,837,0
307,990,830,0
308,546,558,0
309,990,830,0
310,792,664,0
311,546,558,0
312,455,465,0
313,910,930,0
314,396,332,0
315,693,581,0
316,891,747,0
317,546,558,0
318,546,558,0
319,891,747,0
320,546,558,0
321,891,747,0
322,891,747,0
323,546,558,0
324,910,930,0
325,273,279,0
326,792,664,1
327,182,186,0
328,91,93,0
329,819,837,0
330,455,465,0
331,364,372,0
332,182,186,0
333,182,186,0
334,819,837,0
335,792,664,1
336,891,747,0
337,182,186,0
338,792,664,0
339,99,83,0
340,364,372,0
341,455,465,0
342,364,372,0
343,273,279,0
344,693,581,0
345,990,830,0
346,364,372,0
347,364,372,0
348,594,498,0
349,455,465,0
350,728,744,0
351,182,186,0
352,91,93,0
353,910,930,0
354,546,558,0
355,273,279,0
356,99,83,0
357,728,744,0
358,91,93,0
359,198,166,0
360,198,166,0
361,297,249,0
362,198,166,0
363,546,558,0
364,364,372,0
365,728,744,0
366,693,581,0
367,455,465,0
368,396,332,0
369,198,166,0
370,637,651,0
371,297,249,0
372,182,186,0
373,792,664,0
374,910,930,0
375,273,279,0
376,364,372,0
377,455,465,0
378,495,415,0
379,693,581,0
380,728,744,0
381,792,664,0
382,792,664,0
383,819,837,0
384,728,744,0
385,891,747,0
386,182,186,0
387,891,747,0
388,495,415,0
389,637,651,0
390,990,830,0
391,198,166,0
392,297,249,0
393,891,747,0
394,297,249,0
395,198,166,0
396,637,651,0
397,455,465,0
398,396,332,0
399,546,558,0
400,198,166,0
401,594,498,0
402,728,744,0
403,594,498,0
404,297,249,0
405,396,332,0
406,198,166,0
407,594,498,0
408,99,83,0
409,819,837,0
410,182,186,0
411,819,837,0
412,546,558,0
413,792,664,0
414,182,186,0
415,792,664,0
416,546,558,0
417,91,93,0
418,594,498,0
419,990,830,0
420,637,651,0
421,182,186,0
422,637,651,0
423,364,372,0
424,495,415,0
425,693,581,0
426,99,83,0
427,546,558,0
428,99,83,0
429,693,581,0
430,728,744,0
431,637,651,0
432,99,83,0
433,990,830,0
434,819,837,0
435,99,83,0
436,297,249,0
437,594,498,0
438,91,93,0
439,198,166,0
440,396,332,0
441,198,166,0
442,728,744,0
443,198,166,0
444,198,166,0
445,546,558,0
446,396,332,0
447,396,332,0
448,891,747,0
449,182,186,0
450,495,415,0
451,910,930,0
452,182,186,0
453,198,166,0
454,99,83,0
455,792,664,0
456,273,279,0
457,990,830,0
458,495,415,0
459,594,498,0
460,99,83,0
461,891,747,0
462,728,744,0
463,637,651,0
464,637,651,0
465,594,498,0
466,819,837,0
467,198,166,0
468,198,166,0
469,182,186,0
470,273,279,0
471,297,249,0
472,273,279,0
473,99,83,0
474,728,744,0
475,693,581,0
476,364,372,0
477,546,558,0
478,546,558,0
479,396,332,0
480,396,332,0
481,792,664,0
482,495,415,0
483,546,558,0
484,990,830,0
485,792,664,0
486,792,664,0
487,396,332,0
488,693,581,0
489,495,415,0
490,594,498,0
491,693,581,0
492,792,664,0
493,728,744,0
494,637,651,0
495,99,83,0
496,99,83,0
497,910,930,0
498,455,465,0
499,364,372,0
500,99,83,0
-----
