knapPI_12_500_1000_4
n 500
c 11526
z 13861
time 0.00
1,1161,1251,0
2,83,69,0
3,258,278,0
4,83,69,0
5,498,414,0
6,903,973,0
7,830,690,0
8,83,69,0
9,1032,1112,0
10,830,690,0
11,645,695,0
12,581,483,0
13,83,69,0
14,83,69,0
15,387,417,0
16,129,139,0
17,249,207,0
18,747,621,0
19,332,276,0
20,83,69,0
21,645,695,0
22,415,345,0
23,830,690,0
24,1032,1112,0
25,516,556,0
26,498,414,0
27,415,345,0
28,1161,1251,0
29,516,556,0
30,645,695,0
31,516,556,0
32,581,483,0
33,830,690,0
34,516,556,0
35,774,834,0
36,581,483,0
37,516,556,0
38,747,621,0
39,774,834,0
40,166,138,0
41,129,139,0
42,1161,1251,0
43,516,556,0
44,664,552,0
45,830,690,0
46,1161,1251,0
47,332,276,0
48,830,690,0
49,1290,1390,0
50,830,690,0
51,258,278,0
52,830,690,0
53,498,414,0
54,166,138,0
55,581,483,0
56,1161,1251,0
57,249,207,0
58,581,483,0
59,1290,1390,0
60,498,414,0
61,581,483,0
62,415,345,0
63,258,278,0
64,664,552,0
65,664,552,0
66,258,278,0
67,415,345,0
68,581,483,0
69,498,414,0
70,498,414,0
71,258,278,0
72,1032,1112,0
73,387,417,0
74,166,138,0
75,645,695,0
76,1290,1390,0
77,258,278,0
78,664,552,0
79,830,690,0
80,258,278,0
81,387,417,0
82,332,276,0
83,664,552,0
84,581,483,0
85,645,695,0
86,903,973,0
87,774,834,0
88,903,973,0
89,83,69,0
90,774,834,0
91,415,345,0
92,747,621,0
93,903,973,0
94,664,552,0
95,387,417,0
96,1161,1251,0
97,774,834,0
98,774,834,0
99,516,556,0
100,1032,1112,0
101,249,207,0
102,1161,1251,0
103,581,483,0
104,1032,1112,0
105,645,695,0
106,1290,1390,0
107,581,483,0
108,129,139,0
109,332,276,0
110,774,834,0
111,581,483,0
112,1290,1390,0
113,332,276,0
114,664,552,0
115,645,695,0
116,332,276,0
117,1290,1390,0
118,747,621,0
119,1290,1390,0
120,830,690,0
121,166,138,0
122,1032,1112,0
123,581,483,0
124,664,552,0
125,129,139,0
126,645,695,0
127,249,207,0
128,83,69,0
129,581,483,0
130,129,139,0
131,645,695,0
132,166,138,0
133,129,139,0
134,332,276,0
135,903,973,0
136,1290,1390,0
137,498,414,0
138,166,138,0
139,498,414,0
140,1161,1251,0
141,258,278,0
142,249,207,0
143,332,276,0
144,387,417,0
145,415,345,0
146,249,207,0
147,774,834,0
148,387,417,0
149,664,552,0
150,166,138,0
151,903,973,0
152,516,556,0
153,415,345,0
154,166,138,0
155,1161,1251,0
156,387,417,0
157,1290,1390,0
158,830,690,0
159,516,556,0
160,258,278,0
161,1161,1251,0
162,581,483,0
163,581,483,0
164,903,973,0
165,664,552,0
166,664,552,0
167,129,139,0
168,387,417,0
169,516,556,0
170,415,345,0
171,1161,1251,0
172,774,834,0
173,258,278,0
174,830,690,0
175,387,417,0
176,903,973,0
177,581,483,0
178,516,556,0
179,332,276,0
180,258,278,0
181,645,695,0
182,664,552,0
183,1290,1390,0
184,1161,1251,0
185,332,276,0
186,166,138,0
187,258,278,0
188,516,556,0
189,258,278,0
190,498,414,0
191,774,834,0
192,332,276,0
193,664,552,0
194,581,483,0
195,516,556,0
196,774,834,0
197,498,414,0
198,129,139,0
199,664,552,0
200,258,278,0
201,1161,1251,0
202,332,276,1
203,258,278,0
204,258,278,0
205,1032,1112,0
206,747,621,1
207,249,207,1
208,581,483,1
209,415,345,1
210,1290,1390,0
211,332,276,1
212,1290,1390,0
213,387,417,0
214,645,695,0
215,903,973,0
216,1032,1112,0
217,1161,1251,0
218,129,139,0
219,747,621,1
220,830,690,1
221,415,345,1
222,129,139,0
223,645,695,0
224,1032,1112,0
225,83,69,0
226,774,834,0
227,415,345,0
228,83,69,0
229,1290,1390,0
230,903,973,0
231,258,278,0
232,166,138,0
233,830,690,0
234,581,483,0
235,332,276,0
236,1290,1390,0
237,1290,1390,0
238,332,276,1
239,830,690,1
240,166,138,1
241,830,690,0
242,387,417,0
243,1290,1390,0
244,903,973,0
245,1032,1112,0
246,415,345,0
247,83,69,0
248,747,621,0
249,903,973,0
250,774,834,0
251,83,69,1
252,830,690,0
253,774,834,0
254,1161,1251,0
255,387,417,0
256,166,138,0
257,166,138,0
258,415,345,0
259,645,695,0
260,664,552,0
261,166,138,0
262,747,621,0
263,830,690,0
264,581,483,0
265,387,417,0
266,249,207,0
267,332,276,0
268,516,556,0
269,830,690,0
270,249,207,0
271,830,690,0
272,581,483,0
273,903,973,0
274,332,276,0
275,774,834,0
276,249,207,0
277,498,414,0
278,415,345,0
279,258,278,0
280,258,278,0
281,249,207,0
282,903,973,0
283,747,621,0
284,903,973,0
285,664,552,0
286,774,834,0
287,166,138,0
288,664,552,0
289,1161,1251,0
290,747,621,0
291,415,345,0
292,166,138,0
293,498,414,0
294,387,417,0
295,258,278,0
296,747,621,0
297,1290,1390,0
298,516,556,0
299,645,695,0
300,1032,1112,0
301,1161,1251,0
302,1161,1251,0
303,1161,1251,0
304,83,69,0
305,830,690,0
306,664,552,0
307,903,973,0
308,747,621,0
309,249,207,0
310,581,483,0
311,83,69,0
312,774,834,0
313,387,417,0
314,249,207,0
315,83,69,0
316,774,834,0
317,581,483,0
318,1290,1390,0
319,903,973,0
320,516,556,0
321,83,69,0
322,664,552,0
323,332,276,0
